Family,Species,English,Species_indicator_list,Feeding_guild_code,Survey_Date,Year,Transect,Depth,Site,Actual_size,Amount,Size_Class,Median_size_class,Biomass_g
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/9/2020,2020,ARM01_15m_1,15m,ARM01,9,1,2,7,22.43353971
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/7/2015,2015,ARM03_15m_1,15m,ARM03,8,1,2,7,15.81901447
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/7/2015,2015,ARM03_15m_1,15m,ARM03,9,1,2,7,22.43353971
Labridae,Novaculichthys.taeniourus,Rockmover.Wrasse,No,IN,12/30/2020,2020,ARM02_15m_2,15m,ARM02,8,1,2,7,15.36451205
Cirrhitidae,Paracirrhites.arcatus,Ringeye.Hawkfish,No,OM,11/25/2020,2020,ARM07_5m_2,5m,ARM07,9,2,2,7,26.1905904
Cirrhitidae,Paracirrhites.arcatus,Ringeye.Hawkfish,No,OM,12/9/2020,2020,ARM01_15m_1,15m,ARM01,8,2,2,7,18.02558995
Labridae,Macropharyngodon.bipartitus,Rare.Wrasse,No,IN,12/9/2015,2015,ARM12_15m_1,15m,ARM12,9,3,2,7,24.91955728
Acanthuridae,Ctenochaetus.strigosus,Spotted.Bristletooth,Yes,HV,12/23/2020,2020,ARM04_5m_2,5m,ARM04,8,3,2,7,20.30190507
Pomacentridae,Dascyllus.trimaculatus,Threespot.Dascyllus,No,PL,12/9/2020,2020,ARM01_15m_1,15m,ARM01,8,1,2,7,17.53575963
Pomacentridae,Plectroglyphidodon.johnstonianus,Johnstone.Island.Damsel,No,HV,12/8/2015,2015,ARM03_5m_1,5m,ARM03,8,1,2,7,14.66876456
Pomacentridae,Plectroglyphidodon.johnstonianus,Johnstone.Island.Damsel,No,HV,12/8/2015,2015,ARM03_5m_1,5m,ARM03,9,1,2,7,20.00692917
Pomacentridae,Plectroglyphidodon.johnstonianus,Johnstone.Island.Damsel,No,HV,12/8/2015,2015,ARM04_5m_2,5m,ARM04,8,1,2,7,14.66876456
Pomacentridae,Plectroglyphidodon.johnstonianus,Johnstone.Island.Damsel,No,HV,12/10/2015,2015,ARM05_5m_2,5m,ARM05,8,1,2,7,14.66876456
Pomacentridae,Plectroglyphidodon.johnstonianus,Johnstone.Island.Damsel,No,HV,12/10/2015,2015,ARM05_5m_2,5m,ARM05,9,1,2,7,20.00692917
Pomacentridae,Plectroglyphidodon.johnstonianus,Johnstone.Island.Damsel,No,HV,12/10/2015,2015,ARM05_5m_3,5m,ARM05,9,1,2,7,20.00692917
Pomacentridae,Plectroglyphidodon.johnstonianus,Johnstone.Island.Damsel,No,HV,12/14/2015,2015,ARM01_5m_1,5m,ARM01,9,1,2,7,20.00692917
Pomacentridae,Plectroglyphidodon.johnstonianus,Johnstone.Island.Damsel,No,HV,12/14/2015,2015,ARM08_15m_1,15m,ARM08,8,1,2,7,14.66876456
Pomacentridae,Plectroglyphidodon.johnstonianus,Johnstone.Island.Damsel,No,HV,12/14/2015,2015,ARM08_15m_1,15m,ARM08,9,1,2,7,20.00692917
Pomacentridae,Plectroglyphidodon.johnstonianus,Johnstone.Island.Damsel,No,HV,12/27/2015,2015,ARM06_5m_1,5m,ARM06,8,1,2,7,14.66876456
Pomacentridae,Plectroglyphidodon.johnstonianus,Johnstone.Island.Damsel,No,HV,12/27/2015,2015,ARM02_5m_3,5m,ARM02,8,1,2,7,14.66876456
Pomacentridae,Plectroglyphidodon.johnstonianus,Johnstone.Island.Damsel,No,HV,12/27/2015,2015,ARM02_5m_3,5m,ARM02,9,1,2,7,20.00692917
Pomacentridae,Plectroglyphidodon.johnstonianus,Johnstone.Island.Damsel,No,HV,12/27/2015,2015,ARM06_5m_3,5m,ARM06,9,1,2,7,20.00692917
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/14/2015,2015,ARM01_5m_1,5m,ARM01,25,18,4,24.5,4.325576491
Balistidae,Sufflamen.chrysopterum,Flagtail.Triggerfish,Yes,IN,12/21/2020,2020,ARM05_15m_1,15m,ARM05,8,2,2,7,18.45739027
Pomacentridae,Plectroglyphidodon.lacrymatus,Jewel.Damsel,No,HV,1/19/2015,2015,ARM09_2m_1,2m,ARM09,8,1,2,7,16.48035556
Pomacentridae,Plectroglyphidodon.lacrymatus,Jewel.Damsel,No,HV,12/27/2015,2015,ARM02_5m_1,5m,ARM02,8,1,2,7,16.48035556
Serranidae,Cephalopholis.nigripinnis,Blackfin.Rock.Cod,Yes,PI,12/27/2015,2015,ARM02_5m_2,5m,ARM02,9,2,2,7,28.68011371
Pomacentridae,Chromis.weberi,Webers.Chromi,No,OM,12/8/2015,2015,ARM03_5m_1,5m,ARM03,8,1,2,7,19.99872
Pomacentridae,Chromis.weberi,Webers.Chromi,No,OM,12/8/2015,2015,ARM04_5m_2,5m,ARM04,9,1,2,7,28.47474
Pomacentridae,Chromis.weberi,Webers.Chromi,No,OM,12/9/2015,2015,ARM12_5m_1,5m,ARM12,9,1,2,7,28.47474
Pomacentridae,Chromis.weberi,Webers.Chromi,No,OM,12/14/2015,2015,ARM01_5m_2,5m,ARM01,9,1,2,7,28.47474
Pomacentridae,Chromis.weberi,Webers.Chromi,No,OM,12/23/2015,2015,ARM06_15m_1,15m,ARM06,9,1,2,7,28.47474
Pomacentridae,Chromis.weberi,Webers.Chromi,No,OM,12/27/2015,2015,ARM02_5m_2,5m,ARM02,9,1,2,7,28.47474
Pomacentridae,Chromis.weberi,Webers.Chromi,No,OM,12/27/2015,2015,ARM02_5m_3,5m,ARM02,9,1,2,7,28.47474
Mullidae,Parupeneus.cyclostomus,Gold.Saddle.Goatfish,Yes,OM,12/27/2015,2015,ARM06_5m_2,5m,ARM06,8,2,2,7,21.13330399
Pomacentridae,Plectroglyphidodon.dickii,Narrowbar.Damsel,No,OM,12/8/2015,2015,ARM11_2m_1,2m,ARM11,8,1,2,7,18.51567787
Pomacentridae,Plectroglyphidodon.dickii,Narrowbar.Damsel,No,OM,12/8/2015,2015,ARM03_5m_3,5m,ARM03,9,1,2,7,25.58913442
Pomacentridae,Plectroglyphidodon.dickii,Narrowbar.Damsel,No,OM,12/10/2015,2015,ARM05_5m_3,5m,ARM05,9,1,2,7,25.58913442
Pomacentridae,Plectroglyphidodon.dickii,Narrowbar.Damsel,No,OM,12/14/2015,2015,ARM08_5m_1,5m,ARM08,8,1,2,7,18.51567787
Pomacentridae,Plectroglyphidodon.dickii,Narrowbar.Damsel,No,OM,12/14/2015,2015,ARM01_5m_2,5m,ARM01,8,1,2,7,18.51567787
Pomacentridae,Plectroglyphidodon.dickii,Narrowbar.Damsel,No,OM,12/14/2015,2015,ARM01_5m_3,5m,ARM01,9,1,2,7,25.58913442
Pomacentridae,Plectroglyphidodon.dickii,Narrowbar.Damsel,No,OM,12/27/2015,2015,ARM06_5m_1,5m,ARM06,8,1,2,7,18.51567787
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,12/2/2020,2020,ARM12_5m_2,5m,ARM12,8,1,2,7,21.05978265
Scaridae,Chlorurus.sordidus,Bullethead.Parrotfish,Yes,HV,12/8/2015,2015,ARM11_2m_1,2m,ARM11,8,3,2,7,25.3594763
Labridae,Stethojulis.albovittata,Bluelined.Wrasse,No,IN,12/14/2015,2015,ARM08_5m_1,5m,ARM08,8,3,2,7,23.0748621
Labridae,Stethojulis.albovittata,Bluelined.Wrasse,No,IN,12/14/2015,2015,ARM08_5m_2,5m,ARM08,8,3,2,7,23.0748621
Acanthuridae,Ctenochaetus.truncatus,Indian.Goldring.Bristletooth,Yes,HV,12/8/2015,2015,ARM03_5m_3,5m,ARM03,8,2,2,7,22.04105337
Pomacentridae,Amphiprion.fuscocaudatus,Seychelles.Anemonefish,No,IN,12/23/2020,2020,ARM02_5m_3,5m,ARM02,9,2,2,7,31.93516707
Pomacentridae,Amphiprion.fuscocaudatus,Seychelles.Anemonefish,No,IN,12/23/2020,2020,ARM04_5m_1,5m,ARM04,9,2,2,7,31.93516707
Labridae,other.wrasse,other.wrasse,No,IN,12/2/2020,2020,ARM08_5m_2,5m,ARM08,8,3,2,7,22.45368193
Labridae,other.wrasse,other.wrasse,No,IN,12/2/2020,2020,ARM12_5m_2,5m,ARM12,8,3,2,7,22.45368193
Chaetodontidae,Hemitaurichthys.zoster,Black.Pyramid.Butterflyfish,Yes,PL,12/30/2020,2020,ARM02_15m_1,15m,ARM02,9,2,2,7,33.33417352
Balistidae,Balistapus.undulatus,Orange.Lined.Triggerfish,Yes,OM,12/23/2015,2015,ARM06_15m_1,15m,ARM06,8,1,2,7,25.90923794
Balistidae,Balistapus.undulatus,Orange.Lined.Triggerfish,Yes,OM,12/27/2015,2015,ARM06_5m_1,5m,ARM06,9,1,2,7,36.66073123
Labridae,Bodianus.axillaris,Axilspot.Hogfish,No,OM,12/9/2020,2020,ARM09_2m_2,2m,ARM09,9,4,2,7,39.12047441
Pomacentridae,Pomacentrus.sulfureus,Sulfur.Damsel,No,OM,1/19/2015,2015,ARM09_2m_1,2m,ARM09,8,10,2,7,26.88
Labridae,Halichoeres.hortulanus,Checkerboard.Wrasse,No,IN,12/22/2020,2020,ARM10_2m_1,2m,ARM10,8,4,2,7,27.84034885
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,11/27/2020,2020,ARM03_5m_1,5m,ARM03,8,2,2,7,27.74016
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,11/27/2020,2020,ARM03_5m_2,5m,ARM03,8,2,2,7,27.74016
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,11/27/2020,2020,ARM03_5m_3,5m,ARM03,8,2,2,7,27.74016
Pomacanthidae,Centropyge.acanthops,Orangeback.Angelfish,Yes,IN,12/6/2015,2015,ARM04_15m_1,15m,ARM04,8,2,2,7,26.36140607
Pomacanthidae,Centropyge.multispinis,Dusky.Angelfish,Yes,IN,12/10/2015,2015,ARM05_5m_3,5m,ARM05,9,2,2,7,37.05095111
Pomacanthidae,Centropyge.multispinis,Dusky.Angelfish,Yes,IN,12/14/2015,2015,ARM08_15m_1,15m,ARM08,9,2,2,7,37.05095111
Pomacanthidae,Centropyge.multispinis,Dusky.Angelfish,Yes,IN,12/14/2015,2015,ARM08_5m_2,5m,ARM08,8,2,2,7,26.36140607
Pomacanthidae,Centropyge.multispinis,Dusky.Angelfish,Yes,IN,12/14/2015,2015,ARM01_5m_3,5m,ARM01,8,2,2,7,26.36140607
Pomacanthidae,Centropyge.multispinis,Dusky.Angelfish,Yes,IN,12/23/2015,2015,ARM06_15m_1,15m,ARM06,9,2,2,7,37.05095111
Pomacanthidae,Centropyge.multispinis,Dusky.Angelfish,Yes,IN,12/27/2015,2015,ARM02_5m_1,5m,ARM02,8,2,2,7,26.36140607
Pomacanthidae,Centropyge.multispinis,Dusky.Angelfish,Yes,IN,12/27/2015,2015,ARM06_5m_2,5m,ARM06,8,2,2,7,26.36140607
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,11/27/2020,2020,ARM03_15m_2,15m,ARM03,9,1,2,7,38.69620686
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/7/2015,2015,ARM03_15m_1,15m,ARM03,8,1,2,7,27.39290224
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/7/2015,2015,ARM03_15m_1,15m,ARM03,9,1,2,7,38.69620686
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/8/2015,2015,ARM11_2m_1,2m,ARM11,8,1,2,7,27.39290224
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/8/2015,2015,ARM11_2m_1,2m,ARM11,9,1,2,7,38.69620686
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/8/2015,2015,ARM04_5m_2,5m,ARM04,8,1,2,7,27.39290224
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/9/2015,2015,ARM12_15m_1,15m,ARM12,9,1,2,7,38.69620686
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/10/2015,2015,ARM05_5m_3,5m,ARM05,9,1,2,7,38.69620686
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,1/19/2015,2015,ARM09_2m_1,2m,ARM09,8,1,2,7,27.39290224
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/27/2015,2015,ARM02_5m_2,5m,ARM02,9,1,2,7,38.69620686
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/27/2015,2015,ARM06_5m_3,5m,ARM06,9,1,2,7,38.69620686
Acanthuridae,Ctenochaetus.strigosus,Spotted.Bristletooth,Yes,HV,12/22/2020,2020,ARM10_2m_1,2m,ARM10,9,5,2,7,50.37672329
Pomacentridae,Dascyllus.aruanus,Whitetail.Dascyllus,No,PL,12/8/2015,2015,ARM11_2m_1,2m,ARM11,8,2,2,7,31.82775079
Pomacentridae,other.damselfish,other.damselfish,No,PI,11/26/2020,2020,ARM06_5m_2,5m,ARM06,9,3,2,7,45.68643
Pomacentridae,other.damselfish,other.damselfish,No,PI,12/9/2015,2015,ARM12_5m_1,5m,ARM12,9,3,2,7,45.68643
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/21/2020,2020,ARM05_5m_1,5m,ARM05,9,2,2,7,44.86707943
Chaetodontidae,Chaetodon.falcula,Saddleback.Butterflyfish,Yes,IN,12/22/2015,2015,ARM02_15m_1,15m,ARM02,9,2,2,7,44.86707943
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/14/2015,2015,ARM08_5m_2,5m,ARM08,9,2,2,7,44.86707943
Serranidae,Epinephelus.fasciatus,Blacktip.Grouper,Yes,PI,12/10/2015,2015,ARM05_15m_1,15m,ARM05,9,4,2,7,47.53854807
Pomacentridae,Plectroglyphidodon.johnstonianus,Johnstone.Island.Damsel,No,HV,12/8/2015,2015,ARM04_5m_1,5m,ARM04,8,2,2,7,29.33752911
Pomacentridae,Plectroglyphidodon.johnstonianus,Johnstone.Island.Damsel,No,HV,12/8/2015,2015,ARM03_5m_2,5m,ARM03,8,2,2,7,29.33752911
Pomacentridae,Plectroglyphidodon.johnstonianus,Johnstone.Island.Damsel,No,HV,12/10/2015,2015,ARM05_5m_1,5m,ARM05,9,2,2,7,40.01385833
Pomacentridae,Plectroglyphidodon.johnstonianus,Johnstone.Island.Damsel,No,HV,12/14/2015,2015,ARM01_5m_1,5m,ARM01,8,2,2,7,29.33752911
Pomacentridae,Plectroglyphidodon.johnstonianus,Johnstone.Island.Damsel,No,HV,12/14/2015,2015,ARM08_5m_1,5m,ARM08,8,2,2,7,29.33752911
Pomacentridae,Plectroglyphidodon.johnstonianus,Johnstone.Island.Damsel,No,HV,12/14/2015,2015,ARM08_5m_2,5m,ARM08,9,2,2,7,40.01385833
Pomacentridae,Plectroglyphidodon.johnstonianus,Johnstone.Island.Damsel,No,HV,12/14/2015,2015,ARM01_5m_3,5m,ARM01,9,2,2,7,40.01385833
Pomacentridae,Plectroglyphidodon.johnstonianus,Johnstone.Island.Damsel,No,HV,12/22/2015,2015,ARM02_15m_1,15m,ARM02,9,2,2,7,40.01385833
Pomacentridae,Plectroglyphidodon.johnstonianus,Johnstone.Island.Damsel,No,HV,12/27/2015,2015,ARM06_5m_2,5m,ARM06,8,2,2,7,29.33752911
Scaridae,Chlorurus.sordidus,Bullethead.Parrotfish,Yes,HV,12/8/2015,2015,ARM11_2m_1,2m,ARM11,9,5,2,7,62.30696423
Pomacentridae,Plectroglyphidodon.lacrymatus,Jewel.Damsel,No,HV,12/9/2020,2020,ARM01_15m_2,15m,ARM01,9,2,2,7,45.25306618
Pomacentridae,Plectroglyphidodon.lacrymatus,Jewel.Damsel,No,HV,12/8/2015,2015,ARM11_2m_1,2m,ARM11,8,2,2,7,32.96071111
Pomacentridae,Plectroglyphidodon.lacrymatus,Jewel.Damsel,No,HV,12/8/2015,2015,ARM03_5m_3,5m,ARM03,9,2,2,7,45.25306618
Pomacentridae,Plectroglyphidodon.lacrymatus,Jewel.Damsel,No,HV,12/27/2015,2015,ARM06_5m_2,5m,ARM06,8,2,2,7,32.96071111
Pomacentridae,Plectroglyphidodon.lacrymatus,Jewel.Damsel,No,HV,12/27/2015,2015,ARM02_5m_3,5m,ARM02,8,2,2,7,32.96071111
Acanthuridae,Acanthurus.leucosternon,Powderblue.Surgeonfish,Yes,HV,12/22/2020,2020,ARM10_2m_1,2m,ARM10,9,3,2,7,52.58109886
Labridae,Coris.caudimacula,Spottail.Coris,No,IN,12/2/2020,2020,ARM12_15m_2,15m,ARM12,8,7,2,7,40.50222331
Scaridae,Scarus.rubroviolaceus,Ember.Parrotfish,Yes,HV,12/22/2020,2020,ARM11_2m_3,2m,ARM11,9,5,2,7,58.62041424
Pomacanthidae,Centropyge.acanthops,Orangeback.Angelfish,Yes,IN,12/9/2015,2015,ARM12_15m_1,15m,ARM12,8,3,2,7,39.5421091
Pomacanthidae,Centropyge.acanthops,Orangeback.Angelfish,Yes,IN,12/10/2015,2015,ARM05_15m_1,15m,ARM05,8,3,2,7,39.5421091
Pomacanthidae,Centropyge.multispinis,Dusky.Angelfish,Yes,IN,12/14/2015,2015,ARM01_5m_1,5m,ARM01,8,3,2,7,39.5421091
Pomacanthidae,Centropyge.multispinis,Dusky.Angelfish,Yes,IN,12/14/2015,2015,ARM01_5m_1,5m,ARM01,9,3,2,7,55.57642666
Pomacanthidae,Centropyge.multispinis,Dusky.Angelfish,Yes,IN,12/14/2015,2015,ARM01_5m_2,5m,ARM01,8,3,2,7,39.5421091
Pomacanthidae,Centropyge.multispinis,Dusky.Angelfish,Yes,IN,12/14/2015,2015,ARM01_5m_2,5m,ARM01,9,3,2,7,55.57642666
Pomacanthidae,Centropyge.multispinis,Dusky.Angelfish,Yes,IN,12/14/2015,2015,ARM01_5m_3,5m,ARM01,9,3,2,7,55.57642666
Pomacanthidae,Centropyge.multispinis,Dusky.Angelfish,Yes,IN,12/22/2015,2015,ARM02_15m_1,15m,ARM02,8,3,2,7,39.5421091
Pomacentridae,Plectroglyphidodon.dickii,Narrowbar.Damsel,No,OM,12/2/2020,2020,ARM12_5m_2,5m,ARM12,9,2,2,7,51.17826883
Pomacentridae,Plectroglyphidodon.dickii,Narrowbar.Damsel,No,OM,12/8/2015,2015,ARM04_5m_2,5m,ARM04,9,2,2,7,51.17826883
Pomacentridae,Plectroglyphidodon.dickii,Narrowbar.Damsel,No,OM,12/27/2015,2015,ARM02_5m_1,5m,ARM02,9,2,2,7,51.17826883
Pomacentridae,Plectroglyphidodon.dickii,Narrowbar.Damsel,No,OM,12/27/2015,2015,ARM06_5m_1,5m,ARM06,9,2,2,7,51.17826883
Pomacentridae,Plectroglyphidodon.dickii,Narrowbar.Damsel,No,OM,12/27/2015,2015,ARM02_5m_3,5m,ARM02,8,2,2,7,37.03135574
Pomacentridae,Plectroglyphidodon.dickii,Narrowbar.Damsel,No,OM,12/27/2015,2015,ARM06_5m_3,5m,ARM06,8,2,2,7,37.03135574
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,12/23/2020,2020,ARM04_15m_2,15m,ARM04,9,2,2,7,59.68914345
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,12/10/2015,2015,ARM05_15m_1,15m,ARM05,9,2,2,7,59.68914345
Pomacentridae,Chromis.ternatensis,Ternate.Chromi,No,OM,12/23/2015,2015,ARM06_15m_1,15m,ARM06,8,3,2,7,57.3002935
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/14/2015,2015,ARM08_5m_3,5m,ARM08,9,3,2,7,67.30061914
Pomacentridae,Plectroglyphidodon.johnstonianus,Johnstone.Island.Damsel,No,HV,12/14/2015,2015,ARM01_5m_3,5m,ARM01,8,3,2,7,44.00629367
Scaridae,other.parrotfish,other.parrotfish,Yes,HV,12/8/2015,2015,ARM11_2m_1,2m,ARM11,8,5,2,7,52.27075469
Scaridae,other.parrotfish,other.parrotfish,Yes,HV,12/8/2015,2015,ARM11_2m_1,2m,ARM11,9,5,2,7,75.10317186
Blenniidae,Plagiotremus.tapeinosoma,Mimic.Blenny,No,PI,11/25/2020,2020,ARM07_15m_2,15m,ARM07,11,1,3,14.5,6.042078447
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/2/2020,2020,ARM12_5m_1,5m,ARM12,8,4,2,7,55.48032
Pomacanthidae,Centropyge.multispinis,Dusky.Angelfish,Yes,IN,12/22/2015,2015,ARM02_15m_1,15m,ARM02,9,4,2,7,74.10190221
Pomacanthidae,Centropyge.multispinis,Dusky.Angelfish,Yes,IN,12/27/2015,2015,ARM02_5m_3,5m,ARM02,8,4,2,7,52.72281214
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/30/2020,2020,ARM02_15m_2,15m,ARM02,9,2,2,7,77.39241371
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/8/2015,2015,ARM04_5m_1,5m,ARM04,9,2,2,7,77.39241371
Pomacentridae,Chromis.weberi,Webers.Chromi,No,OM,12/1/2020,2020,ARM08_15m_1,15m,ARM08,9,3,2,7,85.42422
Acanthuridae,Ctenochaetus.strigosus,Spotted.Bristletooth,Yes,HV,12/9/2020,2020,ARM01_15m_1,15m,ARM01,8,11,2,7,74.4403186
Pomacentridae,Plectroglyphidodon.dickii,Narrowbar.Damsel,No,OM,12/8/2015,2015,ARM04_5m_3,5m,ARM04,8,3,2,7,55.5470336
Pomacentridae,Plectroglyphidodon.dickii,Narrowbar.Damsel,No,OM,12/27/2015,2015,ARM02_5m_1,5m,ARM02,8,3,2,7,55.5470336
Pomacentridae,Plectroglyphidodon.dickii,Narrowbar.Damsel,No,OM,12/27/2015,2015,ARM02_5m_2,5m,ARM02,9,3,2,7,76.76740325
Pomacentridae,Chromis.ternatensis,Ternate.Chromi,No,OM,12/23/2015,2015,ARM06_15m_1,15m,ARM06,9,4,2,7,114.1361922
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,12/10/2015,2015,ARM05_5m_3,5m,ARM05,9,3,2,7,89.53371518
Pomacentridae,Pomacentrus.sulfureus,Sulfur.Damsel,No,OM,12/8/2015,2015,ARM11_2m_1,2m,ARM11,10,1,3,14.5,5.25
Pomacentridae,Plectroglyphidodon.lacrymatus,Jewel.Damsel,No,HV,1/19/2015,2015,ARM09_2m_1,2m,ARM09,9,4,2,7,90.50613236
Pomacentridae,Dascyllus.aruanus,Whitetail.Dascyllus,No,PL,1/19/2015,2015,ARM09_2m_1,2m,ARM09,9,5,2,7,113.7611211
Pomacentridae,Chromis.weberi,Webers.Chromi,No,OM,12/8/2015,2015,ARM03_5m_1,5m,ARM03,9,4,2,7,113.89896
Pomacentridae,Chromis.weberi,Webers.Chromi,No,OM,12/27/2015,2015,ARM06_5m_2,5m,ARM06,8,4,2,7,79.99488
Labridae,Hologymnosus.doliatus,Pastel.Ringwrasse,No,IN,11/25/2020,2020,ARM07_5m_1,5m,ARM07,12,1,3,14.5,11.12883633
Pomacentridae,Plectroglyphidodon.dickii,Narrowbar.Damsel,No,OM,12/27/2015,2015,ARM02_5m_2,5m,ARM02,8,4,2,7,74.06271147
Pomacentridae,Plectroglyphidodon.dickii,Narrowbar.Damsel,No,OM,12/27/2015,2015,ARM02_5m_3,5m,ARM02,9,4,2,7,102.3565377
Pomacentridae,Plectroglyphidodon.dickii,Narrowbar.Damsel,No,OM,12/27/2015,2015,ARM06_5m_3,5m,ARM06,9,4,2,7,102.3565377
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/8/2015,2015,ARM04_5m_1,5m,ARM04,8,3,2,7,82.17870673
Labridae,Labroides.bicolor,Bicolor.Cleaner.Wrasse,No,IN,11/26/2020,2020,ARM06_5m_1,5m,ARM06,10,1,3,14.5,7.076813099
Labridae,Labroides.bicolor,Bicolor.Cleaner.Wrasse,No,IN,12/1/2020,2020,ARM08_15m_1,15m,ARM08,10,1,3,14.5,7.076813099
Labridae,Labroides.bicolor,Bicolor.Cleaner.Wrasse,No,IN,12/8/2015,2015,ARM03_5m_3,5m,ARM03,12,1,3,14.5,12.56778235
Labridae,Labroides.bicolor,Bicolor.Cleaner.Wrasse,No,IN,12/14/2015,2015,ARM08_5m_2,5m,ARM08,12,1,3,14.5,12.56778235
Labridae,Labroides.bicolor,Bicolor.Cleaner.Wrasse,No,IN,12/14/2015,2015,ARM01_5m_3,5m,ARM01,12,1,3,14.5,12.56778235
Labridae,Labroides.bicolor,Bicolor.Cleaner.Wrasse,No,IN,12/21/2015,2015,ARM01_15m_1,15m,ARM01,11,1,3,14.5,9.554867834
Labridae,Labroides.bicolor,Bicolor.Cleaner.Wrasse,No,IN,12/21/2015,2015,ARM01_15m_1,15m,ARM01,12,1,3,14.5,12.56778235
Labridae,Labroides.bicolor,Bicolor.Cleaner.Wrasse,No,IN,12/22/2015,2015,ARM02_15m_1,15m,ARM02,10,1,3,14.5,7.076813099
Labridae,Labroides.bicolor,Bicolor.Cleaner.Wrasse,No,IN,12/22/2015,2015,ARM02_15m_1,15m,ARM02,12,1,3,14.5,12.56778235
Labridae,Labroides.bicolor,Bicolor.Cleaner.Wrasse,No,IN,12/22/2015,2015,ARM02_15m_1,15m,ARM02,13,1,3,14.5,16.17183441
Labridae,Labroides.bicolor,Bicolor.Cleaner.Wrasse,No,IN,12/27/2015,2015,ARM02_5m_3,5m,ARM02,12,1,3,14.5,12.56778235
Labridae,Labroides.dimidiatus,Blue.Streak.Cleaner.Wrasse,No,IN,12/8/2015,2015,ARM03_5m_1,5m,ARM03,11,1,3,14.5,9.554867834
Labridae,Labroides.dimidiatus,Blue.Streak.Cleaner.Wrasse,No,IN,12/9/2015,2015,ARM12_5m_3,5m,ARM12,10,1,3,14.5,7.076813099
Labridae,Labroides.dimidiatus,Blue.Streak.Cleaner.Wrasse,No,IN,12/9/2015,2015,ARM12_5m_3,5m,ARM12,11,1,3,14.5,9.554867834
Labridae,Labroides.dimidiatus,Blue.Streak.Cleaner.Wrasse,No,IN,1/19/2015,2015,ARM09_2m_1,2m,ARM09,12,1,3,14.5,12.56778235
Pomacentridae,other.damselfish,other.damselfish,No,PI,11/27/2020,2020,ARM03_15m_2,15m,ARM03,8,9,2,7,96.26112
Pomacentridae,Chromis.weberi,Webers.Chromi,No,OM,12/9/2015,2015,ARM12_5m_3,5m,ARM12,8,5,2,7,99.9936
Pomacentridae,Chromis.weberi,Webers.Chromi,No,OM,12/9/2015,2015,ARM12_5m_3,5m,ARM12,9,5,2,7,142.3737
Pomacentridae,Chromis.weberi,Webers.Chromi,No,OM,12/10/2015,2015,ARM05_5m_2,5m,ARM05,9,5,2,7,142.3737
Pomacentridae,Chromis.weberi,Webers.Chromi,No,OM,12/27/2015,2015,ARM02_5m_1,5m,ARM02,8,5,2,7,99.9936
Pomacentridae,Plectroglyphidodon.dickii,Narrowbar.Damsel,No,OM,12/14/2015,2015,ARM08_5m_2,5m,ARM08,9,5,2,7,127.9456721
Blenniidae,Plagiotremus.rhinorhynchos,Bluestriped.Fangblenny,No,PI,11/25/2020,2020,ARM07_5m_1,5m,ARM07,10,1,3,14.5,7.009147353
