OpCode,Family,Species,Longitude,Latitude
R51,Acanthuridae,Naso hexacanthus,46.217721,-9.371242
R51,Acanthuridae,Naso elegans,46.217721,-9.371242
R51,Acanthuridae,Naso brevirostris,46.217721,-9.371242
R51,Lethrinidae,Monotaxis grandoculis,46.217721,-9.371242
R51,Balistidae,Melichthys niger,46.217721,-9.371242
R51,Balistidae,Melichthys indicus,46.217721,-9.371242
R51,Lutjanidae,Lutjanus rivulatus,46.217721,-9.371242
R51,Lutjanidae,Lutjanus bohar,46.217721,-9.371242
R51,Lethrinidae,Lethrinus olivaceus,46.217721,-9.371242
R51,Labridae,Labropsis xanthonota,46.217721,-9.371242
R51,Labridae,Labroides dimidiatus,46.217721,-9.371242
R51,Labridae,Labroides bicolor,46.217721,-9.371242
R51,Labridae,Hologymnosus doliatus,46.217721,-9.371242
R51,Labridae,Hologymnosus annulatus,46.217721,-9.371242
R51,Scaridae,Hipposcarus harid,46.217721,-9.371242
R51,Labridae,Halichoeres hortulanus,46.217721,-9.371242
R51,Labridae,Halichoeres cosmetus,46.217721,-9.371242
R51,Serranidae,Gracila albomarginata,46.217721,-9.371242
R51,Labridae,Gomphosus caeruleus,46.217721,-9.371242
R51,Acanthuridae,Ctenochaetus truncatus,46.217721,-9.371242
R51,Acanthuridae,Ctenochaetus striatus,46.217721,-9.371242
R51,Acanthuridae,Ctenochaetus binotatus,46.217721,-9.371242
R51,Pomacentridae,Chromis fieldi,46.217721,-9.371242
R51,Scaridae,Chlorurus sordidus,46.217721,-9.371242
R51,Chaetodontidae,Chaetodon trifasciatus,46.217721,-9.371242
R51,Chaetodontidae,Chaetodon meyeri,46.217721,-9.371242
R51,Chaetodontidae,Chaetodon kleinii,46.217721,-9.371242
R51,Chaetodontidae,Chaetodon interruptus,46.217721,-9.371242
R51,Chaetodontidae,Chaetodon guttatissimus,46.217721,-9.371242
R51,Chaetodontidae,Chaetodon auriga,46.217721,-9.371242
R51,Serranidae,Cephalopholis sonnerati,46.217721,-9.371242
R51,Serranidae,Cephalopholis argus,46.217721,-9.371242
R51,Pomacanthidae,Centropyge multispinis,46.217721,-9.371242
R51,Pomacanthidae,Centropyge acanthops,46.217721,-9.371242
R51,Carcharhinidae,Carcharhinus amblyrhynchos,46.217721,-9.371242
R51,Carangidae,Caranx melampygus,46.217721,-9.371242
R51,Caesionidae,Caesio lunaris,46.217721,-9.371242
R51,Labridae,Bodianus diana,46.217721,-9.371242
R51,Balistidae,Balistoides viridescens,46.217721,-9.371242
R51,Balistidae,Balistoides conspicillum,46.217721,-9.371242
R51,Balistidae,Balistapus undulatus,46.217721,-9.371242
R51,Tetraodontidae,Arothron nigropunctatus,46.217721,-9.371242
R51,Pomacanthidae,Apolemichthys trimaculatus,46.217721,-9.371242
R51,Lutjanidae,Aphareus furca,46.217721,-9.371242
R51,Labridae,Anampses meleagrides,46.217721,-9.371242
R51,Labridae,Anampses lineatus,46.217721,-9.371242
R51,Serranidae,Aethaloperca rogaa,46.217721,-9.371242
R51,Acanthuridae,Acanthurus thompsoni,46.217721,-9.371242
R51,Acanthuridae,Acanthurus tennentii,46.217721,-9.371242
R51,Acanthuridae,Acanthurus nigrofuscus,46.217721,-9.371242
R51,Acanthuridae,Acanthurus leucosternon,46.217721,-9.371242
R51,Acanthuridae,Acanthurus leucocheilus,46.217721,-9.371242
R51,Cheloniidae, sp,46.217721,-9.371242
R52,Acanthuridae,Zebrasoma scopas,46.221168,-9.371738
R52,Acanthuridae,Zebrasoma desjardinii,46.221168,-9.371738
R52,Serranidae,Variola louti,46.221168,-9.371738
R52,Labridae,Thalassoma hebraicum,46.221168,-9.371738
R52,Labridae,Thalassoma amblycephalum,46.221168,-9.371738
R52,Labridae,Stethojulis albovittata,46.221168,-9.371738
R52,Scaridae,Scarus rubroviolaceus,46.221168,-9.371738
R52,Scaridae,Scarus psittacus,46.221168,-9.371738
R52,Labridae,Pseudodax moluccanus,46.221168,-9.371738
R52,Labridae,Pseudocheilinus hexataenia,46.221168,-9.371738
R52,Serranidae,Pseudanthias carberryi,46.221168,-9.371738
R52,Serranidae,Plectropomus sp,46.221168,-9.371738
R52,Haemulidae,Plectorhinchus vittatus,46.221168,-9.371738
R52,Haemulidae,Plectorhinchus playfairi,46.221168,-9.371738
R52,Blenniidae,Plagiotremus tapeinosoma,46.221168,-9.371738
R52,Blenniidae,Plagiotremus rhinorhynchos,46.221168,-9.371738
R52,Mullidae,Parupeneus macronemus,46.221168,-9.371738
R52,Mullidae,Parupeneus indicus,46.221168,-9.371738
R52,Mullidae,Parupeneus cyclostomus,46.221168,-9.371738
R52,Carcharhinidae,Negaprion acutidens,46.221168,-9.371738
R52,Acanthuridae,Naso elegans,46.221168,-9.371738
R52,Acanthuridae,Naso brevirostris,46.221168,-9.371738
R52,Lethrinidae,Monotaxis grandoculis,46.221168,-9.371738
R52,Balistidae,Melichthys niger,46.221168,-9.371738
R52,Lutjanidae,Lutjanus rivulatus,46.221168,-9.371738
R52,Lutjanidae,Lutjanus bohar,46.221168,-9.371738
R52,Lethrinidae,Lethrinus xanthochilus,46.221168,-9.371738
R52,Labridae,Labroides dimidiatus,46.221168,-9.371738
R52,Labridae,Labroides bicolor,46.221168,-9.371738
R52,Labridae,Hemigymnus fasciatus,46.221168,-9.371738
R52,Labridae,Halichoeres hortulanus,46.221168,-9.371738
R52,Labridae,Halichoeres cosmetus,46.221168,-9.371738
R52,Labridae,Gomphosus caeruleus,46.221168,-9.371738
R52,Carangidae,Gnathanodon speciosus,46.221168,-9.371738
R52,Chaetodontidae,Forcipiger flavissimus,46.221168,-9.371738
R52,Cheloniidae,Eretmochelys imbricata,46.221168,-9.371738
R52,Serranidae,Epinephelus tukula,46.221168,-9.371738
R52,Echeneidae,Echeneis naucrates,46.221168,-9.371738
R52,Acanthuridae,Ctenochaetus truncatus,46.221168,-9.371738
R52,Acanthuridae,Ctenochaetus striatus,46.221168,-9.371738
R52,Blenniidae,Cirripectes filamentosus,46.221168,-9.371738
R52,Pomacentridae,Chromis opercularis,46.221168,-9.371738
R52,Pomacentridae,Chromis fieldi,46.221168,-9.371738
R52,Scaridae,Chlorurus sordidus,46.221168,-9.371738
R52,Cheloniidae,Chelonia mydas,46.221168,-9.371738
R52,Chaetodontidae,Chaetodon xanthocephalus,46.221168,-9.371738
R52,Chaetodontidae,Chaetodon trifasciatus,46.221168,-9.371738
R52,Chaetodontidae,Chaetodon meyeri,46.221168,-9.371738
R52,Chaetodontidae,Chaetodon lunula,46.221168,-9.371738
R52,Chaetodontidae,Chaetodon interruptus,46.221168,-9.371738
R52,Chaetodontidae,Chaetodon guttatissimus,46.221168,-9.371738
R52,Chaetodontidae,Chaetodon auriga,46.221168,-9.371738
R52,Pomacanthidae,Centropyge multispinis,46.221168,-9.371738
R52,Carangidae,Caranx melampygus,46.221168,-9.371738
R52,Carangidae,Caranx ignobilis,46.221168,-9.371738
R52,Monacanthidae,Cantherhines pardalis,46.221168,-9.371738
R52,Monacanthidae,Cantherhines dumerilii,46.221168,-9.371738
R52,Caesionidae,Caesio lunaris,46.221168,-9.371738
R52,Labridae,Bodianus diana,46.221168,-9.371738
R52,Labridae,Bodianus axillaris,46.221168,-9.371738
R52,Balistidae,Balistoides viridescens,46.221168,-9.371738
R52,Balistidae,Balistapus undulatus,46.221168,-9.371738
R52,Labridae,Anampses meleagrides,46.221168,-9.371738
R52,Myliobatidae,Aetomylaeus sp,46.221168,-9.371738
R52,Serranidae,Aethaloperca rogaa,46.221168,-9.371738
R52,Acanthuridae,Acanthurus tennentii,46.221168,-9.371738
R52,Acanthuridae,Acanthurus nigrofuscus,46.221168,-9.371738
R52,Acanthuridae,Acanthurus leucosternon,46.221168,-9.371738
R52,Acanthuridae,Acanthurus dussumieri,46.221168,-9.371738
R52,Serranidae, sp,46.221168,-9.371738
R53,Acanthuridae,Zebrasoma scopas,46.254004,-9.367345
R53,Acanthuridae,Zebrasoma desjardinii,46.254004,-9.367345
R53,Zanclidae,Zanclus cornutus,46.254004,-9.367345
R53,Serranidae,Variola louti,46.254004,-9.367345
R53,Labridae,Thalassoma lunare,46.254004,-9.367345
R53,Labridae,Thalassoma hebraicum,46.254004,-9.367345
R53,Siganidae,Siganus stellatus,46.254004,-9.367345
R53,Scaridae,Scarus tricolor,46.254004,-9.367345
R53,Pomacanthidae,Pygoplites diacanthus,46.254004,-9.367345
R53,Labridae,Pseudodax moluccanus,46.254004,-9.367345
R53,Labridae,Pseudocoris heteroptera,46.254004,-9.367345
R53,Labridae,Pseudocheilinus hexataenia,46.254004,-9.367345
R53,Labridae,Pseudocheilinus evanidus,46.254004,-9.367345
R53,Serranidae,Pseudanthias bimaculatus,46.254004,-9.367345
R53,Pomacanthidae,Pomacanthus imperator,46.254004,-9.367345
R53,Pomacentridae,Plectroglyphidodon lacrymatus,46.254004,-9.367345
R53,Pomacentridae,Plectroglyphidodon johnstonianus,46.254004,-9.367345
R53,Haemulidae,Plectorhinchus playfairi,46.254004,-9.367345
R53,Blenniidae,Plagiotremus tapeinosoma,46.254004,-9.367345
R53,Blenniidae,Plagiotremus rhinorhynchos,46.254004,-9.367345
R53,Mullidae,Parupeneus macronemus,46.254004,-9.367345
R53,Mullidae,Parupeneus indicus,46.254004,-9.367345
R53,Ginglymostomatidae,Nebrius ferrugineus,46.254004,-9.367345
R53,Acanthuridae,Naso elegans,46.254004,-9.367345
R53,Acanthuridae,Naso brevirostris,46.254004,-9.367345
R53,Acanthuridae,Naso annulatus,46.254004,-9.367345
R53,Lethrinidae,Monotaxis grandoculis,46.254004,-9.367345
R53,Balistidae,Melichthys indicus,46.254004,-9.367345
R53,Labridae,Macropharyngodon bipartitus,46.254004,-9.367345
R53,Lutjanidae,Lutjanus bohar,46.254004,-9.367345
R53,Labridae,Labroides dimidiatus,46.254004,-9.367345
R53,Labridae,Labroides bicolor,46.254004,-9.367345
R53,Chaetodontidae,Hemitaurichthys zoster,46.254004,-9.367345
R53,Labridae,Hemigymnus melapterus,46.254004,-9.367345
R53,Labridae,Halichoeres hortulanus,46.254004,-9.367345
R53,Labridae,Halichoeres cosmetus,46.254004,-9.367345
R53,Labridae,Gomphosus caeruleus,46.254004,-9.367345
R53,Chaetodontidae,Forcipiger flavissimus,46.254004,-9.367345
R53,Serranidae,Epinephelus malabaricus,46.254004,-9.367345
R53,Serranidae,Dermatolepis striolata,46.254004,-9.367345
R53,Acanthuridae,Ctenochaetus truncatus,46.254004,-9.367345
R53,Acanthuridae,Ctenochaetus striatus,46.254004,-9.367345
R53,Labridae,Coris formosa,46.254004,-9.367345
R53,Labridae,Coris cuvieri,46.254004,-9.367345
R53,Labridae,Cirrhilabrus exquisitus,46.254004,-9.367345
R53,Pomacentridae,Chromis weberi,46.254004,-9.367345
R53,Pomacentridae,Chromis opercularis,46.254004,-9.367345
R53,Pomacentridae,Chromis fieldi,46.254004,-9.367345
R53,Scaridae,Chlorurus strongylocephalus,46.254004,-9.367345
R53,Scaridae,Chlorurus sordidus,46.254004,-9.367345
R53,Chaetodontidae,Chaetodon trifasciatus,46.254004,-9.367345
R53,Chaetodontidae,Chaetodon meyeri,46.254004,-9.367345
R53,Chaetodontidae,Chaetodon lunula,46.254004,-9.367345
R53,Chaetodontidae,Chaetodon kleinii,46.254004,-9.367345
R53,Chaetodontidae,Chaetodon interruptus,46.254004,-9.367345
R53,Chaetodontidae,Chaetodon guttatissimus,46.254004,-9.367345
R53,Chaetodontidae,Chaetodon bennetti,46.254004,-9.367345
R53,Chaetodontidae,Chaetodon auriga,46.254004,-9.367345
R53,Serranidae,Cephalopholis sonnerati,46.254004,-9.367345
R53,Serranidae,Cephalopholis nigripinnis,46.254004,-9.367345
R53,Serranidae,Cephalopholis argus,46.254004,-9.367345
R53,Pomacanthidae,Centropyge multispinis,46.254004,-9.367345
R53,Carangidae,Caranx melampygus,46.254004,-9.367345
R53,Monacanthidae,Cantherhines pardalis,46.254004,-9.367345
R53,Labridae,Bodianus diana,46.254004,-9.367345
R53,Balistidae,Balistoides conspicillum,46.254004,-9.367345
R53,Balistidae,Balistapus undulatus,46.254004,-9.367345
R53,Tetraodontidae,Arothron sp,46.254004,-9.367345
R53,Lutjanidae,Aphareus furca,46.254004,-9.367345
R53,Serranidae,Aethaloperca rogaa,46.254004,-9.367345
R53,Acanthuridae,Acanthurus thompsoni,46.254004,-9.367345
R53,Acanthuridae,Acanthurus tennentii,46.254004,-9.367345
R53,Acanthuridae,Acanthurus nigrofuscus,46.254004,-9.367345
R53,Acanthuridae,Acanthurus leucosternon,46.254004,-9.367345
R54,Zanclidae,Zanclus cornutus,46.251564,-9.365917
R54,Serranidae,Variola louti,46.251564,-9.365917
R54,Siganidae,Siganus stellatus,46.251564,-9.365917
R54,Scaridae,Scarus tricolor,46.251564,-9.365917
R54,Holocentridae,Sargocentron caudimaculatum,46.251564,-9.365917
R54,Pomacanthidae,Pygoplites diacanthus,46.251564,-9.365917
R54,Caesionidae,Pterocaesio tile,46.251564,-9.365917
R54,Labridae,Pseudodax moluccanus,46.251564,-9.365917
R54,Labridae,Pseudocheilinus hexataenia,46.251564,-9.365917
R54,Labridae,Pseudocheilinus evanidus,46.251564,-9.365917
R54,Serranidae,Pseudanthias squamipinnis,46.251564,-9.365917
R54,Haemulidae,Plectorhinchus playfairi,46.251564,-9.365917
R54,Mullidae,Parupeneus macronemus,46.251564,-9.365917
R54,Mullidae,Parupeneus cyclostomus,46.251564,-9.365917
R54,Acanthuridae,Naso vlamingii,46.251564,-9.365917
R54,Holocentridae,Myripristis murdjan,46.251564,-9.365917
R54,Balistidae,Melichthys indicus,46.251564,-9.365917
R54,Lutjanidae,Lutjanus bohar,46.251564,-9.365917
R54,Labridae,Labropsis xanthonota,46.251564,-9.365917
R54,Labridae,Labroides dimidiatus,46.251564,-9.365917
R54,Labridae,Labroides bicolor,46.251564,-9.365917
R54,Chaetodontidae,Heniochus acuminatus,46.251564,-9.365917
R54,Labridae,Halichoeres hortulanus,46.251564,-9.365917
R54,Labridae,Gomphosus caeruleus,46.251564,-9.365917
R54,Chaetodontidae,Forcipiger flavissimus,46.251564,-9.365917
R54,Serranidae,Epinephelus polyphekadion,46.251564,-9.365917
R54,Acanthuridae,Ctenochaetus striatus,46.251564,-9.365917
R54,Pomacentridae,Chromis xutha,46.251564,-9.365917
R54,Pomacentridae,Chromis opercularis,46.251564,-9.365917
R54,Pomacentridae,Chromis nigroanalis,46.251564,-9.365917
R54,Pomacentridae,Chromis fieldi,46.251564,-9.365917
R54,Scaridae,Chlorurus sordidus,46.251564,-9.365917
R54,Chaetodontidae,Chaetodon trifasciatus,46.251564,-9.365917
R54,Chaetodontidae,Chaetodon meyeri,46.251564,-9.365917
R54,Chaetodontidae,Chaetodon lunula,46.251564,-9.365917
R54,Chaetodontidae,Chaetodon kleinii,46.251564,-9.365917
R54,Chaetodontidae,Chaetodon guttatissimus,46.251564,-9.365917
R54,Chaetodontidae,Chaetodon bennetti,46.251564,-9.365917
R54,Serranidae,Cephalopholis spiloparaea,46.251564,-9.365917
R54,Serranidae,Cephalopholis sonnerati,46.251564,-9.365917
R54,Pomacanthidae,Centropyge multispinis,46.251564,-9.365917
R54,Carangidae,Caranx melampygus,46.251564,-9.365917
R54,Labridae,Bodianus diana,46.251564,-9.365917
R54,Balistidae,Balistapus undulatus,46.251564,-9.365917
R54,Tetraodontidae,Arothron nigropunctatus,46.251564,-9.365917
R54,Lutjanidae,Aphareus furca,46.251564,-9.365917
R54,Labridae,Anampses lineatus,46.251564,-9.365917
R54,Acanthuridae,Acanthurus thompsoni,46.251564,-9.365917
R54,Acanthuridae,Acanthurus nigrofuscus,46.251564,-9.365917
R55,Zanclidae,Zanclus cornutus,46.24925,-9.367309
R55,Serranidae,Variola louti,46.24925,-9.367309
R55,Labridae,Thalassoma hebraicum,46.24925,-9.367309
R55,Labridae,Thalassoma amblycephalum,46.24925,-9.367309
R55,Balistidae,Sufflamen bursa,46.24925,-9.367309
R55,Labridae,Stethojulis albovittata,46.24925,-9.367309
R55,Scaridae,Scarus tricolor,46.24925,-9.367309
R55,Scaridae,Scarus psittacus,46.24925,-9.367309
R55,Labridae,Pseudodax moluccanus,46.24925,-9.367309
R55,Serranidae,Pseudanthias squamipinnis,46.24925,-9.367309
R55,Serranidae,Pseudanthias bimaculatus,46.24925,-9.367309
R55,Pomacanthidae,Pomacanthus imperator,46.24925,-9.367309
R55,Haemulidae,Plectorhinchus albovittatus,46.24925,-9.367309
R55,Blenniidae,Plagiotremus tapeinosoma,46.24925,-9.367309
R55,Mullidae,Parupeneus macronemus,46.24925,-9.367309
R55,Mullidae,Parupeneus indicus,46.24925,-9.367309
R55,Microdesmidae,Nemateleotris magnifica,46.24925,-9.367309
R55,Carcharhinidae,Negaprion acutidens,46.24925,-9.367309
R55,Acanthuridae,Naso elegans,46.24925,-9.367309
R55,Acanthuridae,Naso brachycentron,46.24925,-9.367309
R55,Acanthuridae,Naso annulatus,46.24925,-9.367309
R55,Labridae,Macropharyngodon bipartitus,46.24925,-9.367309
R55,Labridae,Labroides dimidiatus,46.24925,-9.367309
R55,Labridae,Labroides bicolor,46.24925,-9.367309
R55,Labridae,Halichoeres hortulanus,46.24925,-9.367309
R55,Labridae,Halichoeres cosmetus,46.24925,-9.367309
R55,Labridae,Gomphosus caeruleus,46.24925,-9.367309
R55,Serranidae,Dermatolepis striolata,46.24925,-9.367309
R55,Pomacentridae,Dascyllus carneus,46.24925,-9.367309
R55,Acanthuridae,Ctenochaetus striatus,46.24925,-9.367309
R55,Labridae,Coris formosa,46.24925,-9.367309
R55,Labridae,Coris cuvieri,46.24925,-9.367309
R55,Pomacentridae,Chromis nigrura,46.24925,-9.367309
R55,Pomacentridae,Chromis fieldi,46.24925,-9.367309
R55,Scaridae,Chlorurus sordidus,46.24925,-9.367309
R55,Chanidae,Chanos chanos,46.24925,-9.367309
R55,Chaetodontidae,Chaetodon xanthocephalus,46.24925,-9.367309
R55,Chaetodontidae,Chaetodon lineolatus,46.24925,-9.367309
R55,Chaetodontidae,Chaetodon guttatissimus,46.24925,-9.367309
R55,Chaetodontidae,Chaetodon falcula,46.24925,-9.367309
R55,Chaetodontidae,Chaetodon auriga,46.24925,-9.367309
R55,Serranidae,Cephalopholis nigripinnis,46.24925,-9.367309
R55,Serranidae,Cephalopholis argus,46.24925,-9.367309
R55,Pomacanthidae,Centropyge multispinis,46.24925,-9.367309
R55,Carangidae,Caranx melampygus,46.24925,-9.367309
R55,Labridae,Bodianus diana,46.24925,-9.367309
R55,Balistidae,Balistoides viridescens,46.24925,-9.367309
R55,Tetraodontidae,Arothron mappa,46.24925,-9.367309
R55,Pomacanthidae,Apolemichthys trimaculatus,46.24925,-9.367309
R55,Serranidae,Aethaloperca rogaa,46.24925,-9.367309
R55,Acanthuridae,Acanthurus nigricauda,46.24925,-9.367309
R55,Haemulidae, sp,46.24925,-9.367309
R56,Acanthuridae,Zebrasoma desjardinii,46.24864,-9.370197
R56,Labridae,Stethojulis albovittata,46.24864,-9.370197
R56,Scaridae,Scarus psittacus,46.24864,-9.370197
R56,Holocentridae,Sargocentron spiniferum,46.24864,-9.370197
R56,Holocentridae,Sargocentron caudimaculatum,46.24864,-9.370197
R56,Labridae,Pseudodax moluccanus,46.24864,-9.370197
R56,Labridae,Pseudocheilinus hexataenia,46.24864,-9.370197
R56,Labridae,Pseudocheilinus evanidus,46.24864,-9.370197
R56,Serranidae,Pseudanthias bimaculatus,46.24864,-9.370197
R56,Pomacanthidae,Pomacanthus imperator,46.24864,-9.370197
R56,Pomacentridae,Plectroglyphidodon lacrymatus,46.24864,-9.370197
R56,Blenniidae,Plagiotremus tapeinosoma,46.24864,-9.370197
R56,Blenniidae,Plagiotremus rhinorhynchos,46.24864,-9.370197
R56,Holocentridae,Myripristis murdjan,46.24864,-9.370197
R56,Labridae,Macropharyngodon bipartitus,46.24864,-9.370197
R56,Lutjanidae,Lutjanus bohar,46.24864,-9.370197
R56,Labridae,Labroides dimidiatus,46.24864,-9.370197
R56,Labridae,Labroides bicolor,46.24864,-9.370197
R56,Labridae,Halichoeres hortulanus,46.24864,-9.370197
R56,Labridae,Halichoeres cosmetus,46.24864,-9.370197
R56,Labridae,Gomphosus caeruleus,46.24864,-9.370197
R56,Chaetodontidae,Forcipiger flavissimus,46.24864,-9.370197
R56,Acanthuridae,Ctenochaetus striatus,46.24864,-9.370197
R56,Pomacentridae,Chromis fieldi,46.24864,-9.370197
R56,Chaetodontidae,Chaetodon trifasciatus,46.24864,-9.370197
R56,Chaetodontidae,Chaetodon meyeri,46.24864,-9.370197
R56,Chaetodontidae,Chaetodon guttatissimus,46.24864,-9.370197
R56,Chaetodontidae,Chaetodon auriga,46.24864,-9.370197
R56,Serranidae,Cephalopholis sonnerati,46.24864,-9.370197
R56,Serranidae,Cephalopholis nigripinnis,46.24864,-9.370197
R56,Serranidae,Cephalopholis argus,46.24864,-9.370197
R56,Pomacanthidae,Centropyge multispinis,46.24864,-9.370197
R56,Carangidae,Caranx melampygus,46.24864,-9.370197
R56,Labridae,Bodianus diana,46.24864,-9.370197
R56,Labridae,Bodianus axillaris,46.24864,-9.370197
R56,Acanthuridae,Acanthurus leucosternon,46.24864,-9.370197
R56,Acanthuridae,Acanthurus dussumieri,46.24864,-9.370197
R56,Pomacentridae,Abudefduf natalensis,46.24864,-9.370197
R57,Zanclidae,Zanclus cornutus,46.251972,-9.369362
R57,Serranidae,Variola louti,46.251972,-9.369362
R57,Labridae,Thalassoma hebraicum,46.251972,-9.369362
R57,Labridae,Thalassoma amblycephalum,46.251972,-9.369362
R57,Labridae,Stethojulis albovittata,46.251972,-9.369362
R57,Scaridae,Scarus rubroviolaceus,46.251972,-9.369362
R57,Scaridae,Scarus psittacus,46.251972,-9.369362
R57,Scaridae,Scarus frenatus,46.251972,-9.369362
R57,Labridae,Pseudodax moluccanus,46.251972,-9.369362
R57,Serranidae,Pseudanthias squamipinnis,46.251972,-9.369362
R57,Serranidae,Pseudanthias sp,46.251972,-9.369362
R57,Pomacentridae,Pomacentrus caeruleus,46.251972,-9.369362
R57,Pomacanthidae,Pomacanthus imperator,46.251972,-9.369362
R57,Ephippidae,Platax teira,46.251972,-9.369362
R57,Blenniidae,Plagiotremus rhinorhynchos,46.251972,-9.369362
R57,Mullidae,Parupeneus macronemus,46.251972,-9.369362
R57,Mullidae,Parupeneus indicus,46.251972,-9.369362
R57,Mullidae,Parupeneus cyclostomus,46.251972,-9.369362
R57,Ginglymostomatidae,Nebrius ferrugineus,46.251972,-9.369362
R57,Acanthuridae,Naso unicornis,46.251972,-9.369362
R57,Acanthuridae,Naso elegans,46.251972,-9.369362
R57,Acanthuridae,Naso brachycentron,46.251972,-9.369362
